,#Predicted Rank,#Simplicity,#Uniqueness,(1 ounce) squares German sweet chocolate - chopped,(18.25 ounce) package chocolate chip cake mix with pudding,(3.5 oz)vanilla pudding mix,(6 ounce) package almond brickle chips,3 ounce package instant pistachio pudding mix,BakingSoda(tsp),Brown Sugar (c),Butter (c),Chocolate Chip Muffin Mix (pkg),Egg,Egg White,European cookie spread (c),Flour (c),Kentucky Bourbon (tbsp),NESTLE TOLL HOUSE Delightfulls Mint Filled Morsels (c),PB chips (c),Stevia Extract In The Raw (c),Sugar (c),Sweetened Condensed Milk (oz),Tennessee whiskey (tbsp),Vanilla (tsp),almond butter (c),almond extract (tsp),almond flour (c),almond milk (tbsp),applesauce (c),baking powder (tsp),basic cookie mix,bitter sweet chocolate (c),blueberries (c),bread flour (c),buttermilk (c),buttermilk baking mix (c),butterscotch-flavored chips (c),cake flour (c),candy-coated chocolate pieces (c),canola oil (tbsp),caramel morsels (pieces),carrots shredded (c),chia seeds (c),chickpea flour (c),chocolate chunks (oz),chocolate covered caramel candy (pieces),chocolate covered toffee (oz),chocolate fudge cake mix (pkg),chocolate syrup (c),chopped almonds (c),chopped dried apricot (c),chopped maraschino cherries (c),chopped pecans (c),chopped peppermint candy (c),coarse salt (tsp),cocoa nibs (c),cocoa powder (c),coconut extract (tsp),coconut flour (c),coconut oil (tbsp),coconut sugar (c),coffee flavored liqueur (tbsp),confectioners sugar (c),corn flakes (c),corn syrup (tbsp),cornflakes cereal - curmbled (c),cornstarch (tbsp),cream (tbsp),cream cheese (oz),cream of tartar (tsp),creamy PB (oz),crips rice cereal (c),crunchy peanut butter (c),crushed pistachios (c),dairy-free and gluten-free chocolate chips,dark chocolate chips (oz),dried cranberries (c),dried tart cranberries (c),egg substitute (c),egg yolk,finely chopped chipotle peppers in adobo sauce (tsp),finely chopped crystallized ginger (c),finely chopped zucchini (c),firmly packed potato starch (c),flaked coconut (c),gluten free flour (c),gluten-free baking mix (c),golden raisins (c),green tea powder [matcha] (tbsp),ground allspice (tsp),ground cardamom (tsp),ground cinnamon (tsp),ground cloves (tsp),ground flax seeds (c),ground ginger (tsp),ground graham cracker crumbs (c),ground mace (tsp),ground nutmeg (tsp),ground white pepper (tsp),half and half (tbsp),hemp seed hearts (c),honey (tbsp),hot water (tsp),instant butterscotch pudding mix,instant espresso coffee powder (tbsp),kiwi pureed,macadamia nuts chopped (c),maple extract (tsp),maple syrup (c),maple-cured bacon chopped (piece),mashed avocado (c),mashed bananas (c),matzo cake meal (c),melted butter (c),melted dark chocolate (oz),melted semisweet chocolate chips (oz),milk (tbsp),milk chocolate candy kisses - unwrapped - softened,milk chocolate chips (c),mini marshmallows (c),mint chocolate chips (c),molasses (c),nut and seed trail mix (c),oats (c),orange extract (tsp),orange juice (tbsp),orange zest (tbsp),peppermint extract (tsp),plain yogurt,port wine (c),powdered milk (c),powdered protein supplement (scoop),prepared granola (c),pumpkin pie spice (tsp),pumpkin puree (oz),pureed prunes (tbsp),raisins (c),red food coloring (tbsp),salt (tsp),semisweet chocolate chips (oz),shortening (c),sifted whole wheat pastry flour (c),sorghum flour (c),sour cream (c),soy milk (c),soybean oil (tbsp),spice cake mix (oz),sweet potato puree (c),tapioca flour (c),toasted oat cereal smashed (c),toffee baking bits (c),turbinado sugar (c),unsweetened baking chocolate (oz),vanilla chips (oz),vegan choc. Chips (tbsp),vegetable oil (tbsp),walnuts (c),water (tsp),white cake mix (pkg),white chocolate chips (oz),white chocolate pudding mix (3.3 oz pkg),white rice flour (c),white vinegar (tsp),xanthan gum (tsp),yellow cake mix (pkg)
10,4.6,11.71103912981252,7.77566315499842,0.9375,0.0,0.1875,0.0,0.125,1.125,0.3125,1.5,0.1875,2.75,0.625,0.0,0.375,0.125,0.0625,0.4375,0.125,0.75,0.625,0.0625,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.375,0.125,0.0625,0.0,0.1875,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.375,0.0625,0.0625,0.0625,0.8125,2.0625,0.3125,0.125,0.0625,0.1875,0.0,0.0625,0.1875,0.0,0.0,0.0,0.1875,0.125,0.125,1.3125,0.0625,0.25,0.1875,0.0625,0.25,0.0,0.125,0.125,0.0,0.1875,0.6875,0.625,0.125,0.125,0.0625,3.375,0.0,0.0,0.0625,0.375,0.1875,0.125,0.125,0.0,0.1875,0.0625,0.125,0.0,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.1875,0.0625,0.4375,0.8125,0.125,0.1875,0.0,0.25,0.0,0.0625,0.4375,0.0625,0.0,0.0625,0.125,0.0625,0.0,0.625,4.0625,1.0,0.0625,0.1875,0.0,0.0,0.0625,0.0625,0.625,0.0,0.0625,0.0625,0.0625,0.0625,0.3125,0.375,0.0625,1.5,0.0625,0.0625,0.0,0.8125,8.3125,0.5,0.0625,0.0625,0.0625,0.0625,0.0625,1.5,0.0,0.0,0.0,0.0,0.0625,0.125,0.75,0.125,0.0625,0.4375,2.3125,0.0625,1.625,0.0625,0.125,0.0625,0.0,0.125
11,4.62,23.18640496066607,8.537316615892841,0.1875,0.0,0.1875,0.125,0.0625,0.5,1.125,1.0,0.25,1.1875,0.25,0.0,0.6875,0.0625,0.0625,0.125,0.0625,0.75,0.5625,0.0625,1.3125,0.3125,0.0625,0.375,0.0,0.0625,0.125,0.0,0.125,0.0,0.0,0.125,0.3125,0.0,0.0,0.0,0.125,1.125,0.0,0.0,0.0,0.25,2.9375,1.1875,0.0625,0.0625,0.0625,0.0,0.0625,0.5,0.0625,0.0625,0.0,0.125,0.0625,0.0,0.4375,0.0625,0.0,0.375,0.0,0.3125,0.125,0.0625,0.0,0.5,0.125,0.25,0.4375,0.0,0.0625,0.0,2.5,0.125,0.0625,0.0625,0.1875,0.25,0.0625,0.0625,0.0625,0.25,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.125,0.125,0.0625,0.25,0.0625,0.0,0.0,0.0,0.125,0.0,2.4375,0.625,0.0625,0.4375,0.0625,0.125,0.0,0.0625,0.25,0.0625,0.1875,0.0,0.125,0.4375,0.0625,0.0625,1.9375,0.625,0.1875,0.125,0.0625,0.0625,0.625,0.125,0.625,0.0625,0.0,0.0,0.0625,0.0625,0.3125,0.1875,0.0625,2.875,0.0625,0.25,0.0625,0.875,21.625,0.0625,0.3125,0.125,0.125,0.0,0.0625,0.3125,0.0,0.0625,0.0,0.0625,0.0625,0.25,0.8125,1.5,4.3125,0.375,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0
12,4.63,23.415990129610147,10.944283610634367,0.75,0.0,0.125,0.0,0.0625,0.375,0.125,0.1875,0.25,0.3125,0.25,0.0,1.375,0.0625,0.0625,0.375,0.0625,1.1875,0.125,0.125,0.0625,0.0625,0.25,0.0625,0.125,0.0625,1.6875,0.0,0.0625,0.0625,0.1875,0.0,0.125,0.0,0.0625,0.0,0.0625,1.1875,0.0625,0.0625,0.0,0.9375,6.1875,0.3125,0.0625,0.0625,0.0,0.125,0.0625,0.25,0.0,0.0625,0.0,0.1875,0.125,0.0625,0.5625,0.0625,0.1875,0.25,0.0,0.875,0.125,0.75,0.0625,0.4375,0.125,0.625,0.0625,0.0,0.25,0.0,2.125,0.0,0.0625,0.0,0.375,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.125,0.0625,0.0625,0.0,0.0625,0.9375,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.0625,1.75,2.375,0.0625,0.3125,0.0625,0.0625,0.0,0.0625,0.25,0.0625,0.125,0.0,0.125,0.3125,0.0,3.3125,3.0625,0.1875,0.125,0.1875,0.0,0.0625,1.25,0.125,0.625,0.0,0.1875,0.0625,0.0625,0.0,0.8125,0.125,0.0625,3.5,0.0,0.0625,0.125,0.9375,20.75,0.625,0.0625,0.0625,0.0625,0.0,0.0625,0.4375,0.0625,0.0625,0.125,0.0,0.0,0.3125,0.5625,0.5,0.125,0.3125,3.3125,0.0,1.875,0.0625,0.3125,0.0,0.125,0.125
13,4.691,22.792714022248425,7.040618758319472,1.375,0.125,0.125,0.0,0.0625,1.4375,0.8125,1.1875,0.1875,1.25,0.0625,0.0,1.625,0.1875,0.0,0.1875,0.0,1.0,0.4375,0.0625,1.875,0.0625,0.0625,0.375,0.0625,0.0,0.125,0.125,0.0625,0.0625,0.0625,0.0,0.1875,0.0,0.0,0.0625,0.125,3.5625,0.0625,0.0,0.0,0.5,0.75,0.5,0.0,0.0,0.1875,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.125,1.625,0.125,0.0625,0.125,0.0625,0.5625,0.0625,1.25,0.1875,0.75,0.3125,2.625,0.375,0.0625,0.125,0.0625,0.5625,0.125,0.0,0.0625,0.125,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.3125,0.0625,0.1875,0.0625,0.0625,0.125,0.0,0.0,0.125,0.0625,0.0,0.0625,0.125,0.0625,0.0,1.3125,1.1875,0.125,0.0625,0.0625,0.1875,0.0,0.0625,0.75,0.0,0.0,0.0625,0.125,0.8125,0.0625,0.3125,0.25,0.1875,0.0,0.125,0.0625,0.0625,1.9375,0.125,0.1875,0.0,0.1875,0.0625,0.0,0.0625,0.125,0.1875,0.0625,0.3125,0.125,0.125,0.125,0.4375,21.5625,0.5625,0.1875,0.0,0.0,0.0,0.0625,0.1875,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.1875,1.1875,0.5,1.1875,0.0,0.0625,0.0,0.125,0.0,0.1875,0.0
14,4.720999999999999,13.263996145581464,8.041156244595674,1.125,0.0625,0.375,0.0,0.1875,0.8125,0.4375,1.8125,0.0625,1.875,0.5625,0.0625,1.125,0.125,0.125,0.3125,0.1875,0.0625,0.875,0.0625,1.875,0.125,0.0,0.5,0.0,0.0,0.5,0.25,0.1875,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0,2.0,0.0,0.0,0.0625,0.5,1.3125,0.9375,0.0625,0.0,0.125,0.0625,0.0625,0.125,0.0,0.0,0.0625,0.0,0.0,0.125,1.75,0.125,0.0,0.0625,0.0625,0.6875,0.0625,0.0625,0.1875,0.4375,0.1875,0.75,0.375,0.0625,0.0,0.0,1.8125,0.0625,0.0625,0.0625,0.0,0.125,0.0625,0.0,0.0,0.0,0.1875,0.0625,0.125,0.0625,0.0,0.125,0.1875,0.0625,0.0,0.0,0.0,0.0625,0.25,0.0625,0.125,0.0625,1.0,0.0625,0.1875,0.5625,0.0,0.1875,0.0,0.0625,0.625,0.0,0.0625,0.125,0.1875,0.3125,0.0625,0.375,3.375,0.0625,0.125,0.0625,0.0,0.0625,0.5,0.0,0.5625,0.0,0.25,0.0625,0.0,0.0,0.0,0.25,0.0625,1.5625,0.0625,0.125,0.25,0.3125,9.75,0.875,0.0,0.0625,0.125,0.0,0.0625,0.9375,0.0,0.0625,0.0625,0.0625,0.0,0.6875,0.3125,0.6875,0.0625,0.1875,3.875,0.0625,3.9375,0.0625,0.0,0.0,0.125,0.0
15,4.7360000000000015,10.519884445658137,7.413387805180571,0.4375,0.0625,0.0,0.125,0.1875,1.375,0.3125,0.75,0.0,2.375,0.5,0.0625,0.75,0.4375,0.1875,0.125,0.0,0.1875,0.3125,0.0625,2.8125,0.3125,0.0,0.3125,0.0,0.0,0.6875,0.0,0.125,0.0,0.125,0.0,0.0625,0.0,0.0,0.0625,0.125,0.8125,0.0,0.0625,0.1875,0.75,3.25,0.8125,0.0625,0.0,0.0625,0.1875,0.0,0.0,0.0,0.1875,0.0,0.1875,0.125,0.0625,1.625,0.0625,0.0,0.1875,0.0625,0.1875,0.0625,0.6875,0.5625,0.125,0.1875,0.1875,0.625,0.1875,0.0,0.0625,3.8125,0.0625,0.125,0.0625,0.1875,0.125,0.0,0.0625,0.0,0.5,0.1875,0.25,0.0625,0.0625,0.0625,0.0625,0.125,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.125,0.3125,0.0625,0.5625,0.4375,0.0625,0.25,0.125,0.0,0.0,0.0,0.625,0.0625,0.0,0.0625,0.125,0.25,0.0625,0.0625,2.5625,0.5,0.0,0.0625,0.0625,0.0625,1.4375,0.0,0.4375,0.0625,0.1875,0.0625,0.0,0.0,0.1875,0.0,0.0,0.4375,0.125,0.0,0.0625,0.6875,6.375,0.375,0.25,0.0625,0.1875,0.0,0.0625,0.625,0.0625,0.0,0.0,0.0,0.0625,0.4375,0.4375,0.5,0.125,0.6875,0.25,0.0625,2.6875,0.0625,0.0,0.0625,0.0625,0.0625
16,4.7700000000000005,12.425873963226893,9.22780275851191,0.3125,0.0,0.3125,0.0625,0.0625,0.125,0.4375,1.3125,0.1875,0.5,0.125,0.0625,0.6875,0.3125,0.0,0.3125,0.0,0.875,0.1875,0.125,2.375,0.1875,0.25,0.25,0.0625,0.0625,0.4375,0.1875,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0625,0.0625,3.1875,0.0625,0.0,0.125,1.6875,2.875,0.125,0.0625,0.0625,0.1875,0.0625,0.0625,0.3125,0.0,0.0625,0.0,0.0,0.0625,0.0,3.25,0.3125,0.0625,0.25,0.0,0.3125,0.0,0.5625,0.0625,0.3125,0.0,0.75,0.1875,0.0625,0.0,0.125,4.0,0.125,0.0625,0.0625,0.3125,0.0625,0.0,0.125,0.0,0.375,0.1875,0.1875,0.0625,0.0625,0.0625,0.125,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.25,0.0,0.0625,0.0625,0.375,0.5625,0.0,0.375,0.0625,0.0,0.0625,0.0625,0.5,0.0,0.1875,0.1875,0.0,0.0625,0.0,0.125,3.4375,0.3125,0.125,0.0625,0.0,0.0625,0.5,0.125,0.0,0.0625,0.375,0.0,0.0,0.0,0.25,0.0625,0.0625,5.125,0.25,0.0625,0.125,0.25,7.3125,0.125,0.625,0.125,0.125,0.0,0.0625,0.25,0.0625,0.0,0.0625,0.0625,0.0,0.4375,0.3125,0.375,0.125,0.1875,0.3125,0.0625,0.5,0.0,0.0,0.0625,0.0,0.125
17,4.7860000000000005,12.867716386367862,8.092417747496727,0.875,0.0625,0.125,0.125,0.0625,0.125,0.4375,1.0,0.1875,1.5,0.4375,0.0625,2.5625,0.0,0.125,0.0,0.0625,0.125,0.875,0.125,2.6875,0.1875,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.3125,0.0,0.0625,0.0,4.1875,2.5625,0.0625,0.0625,0.0,0.1875,0.0625,0.0,0.1875,0.0625,0.1875,0.0,0.1875,0.0,0.0625,0.875,0.0625,0.0625,0.1875,0.0625,0.0625,0.1875,0.1875,0.5,0.0625,0.3125,1.9375,0.75,0.0,0.0,0.0625,3.25,0.0625,0.0,0.0,0.0625,0.1875,0.0625,0.125,0.0,0.0625,0.25,0.0625,0.0625,0.125,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.125,0.0625,0.0625,0.0625,0.0,0.0625,0.375,0.8125,0.0625,0.5,0.0625,0.375,0.0625,0.0,0.1875,0.0625,0.0,0.125,0.125,0.6875,0.0625,0.625,0.3125,0.6875,0.1875,0.1875,0.0,0.0625,0.6875,0.0625,0.0625,0.0,0.25,0.0625,0.0,0.0,0.0,0.0625,0.125,2.625,0.0625,0.125,0.0625,0.375,8.6875,0.0625,0.25,0.0,0.0,0.0,0.0625,2.125,0.0,0.0,0.0625,0.0,0.0,0.25,0.6875,0.1875,0.0625,0.25,1.1875,0.125,3.625,0.0625,0.0625,0.0,0.1875,0.0625
18,4.452,11.668601030114965,10.185344864068178,0.6875,0.0,0.0625,0.0,0.125,0.3125,0.4375,0.4375,0.0,1.0625,1.0625,0.0625,1.0,0.25,0.0625,0.0625,0.0,0.3125,0.625,0.0625,3.375,0.125,0.0,0.5625,0.125,0.0625,0.0625,0.0625,0.125,0.0,0.125,0.0625,0.125,0.0625,0.0625,0.0,0.1875,0.5625,0.0625,0.0625,0.0625,1.0,2.875,0.75,0.0,0.0625,0.0625,0.0625,0.0625,0.375,0.0,0.125,0.0,0.1875,0.125,0.0625,0.375,0.0625,0.0,0.3125,0.0625,0.25,0.0,1.1875,0.1875,0.875,0.1875,0.8125,0.1875,0.0625,0.0,0.125,3.0625,0.0,0.0625,0.0625,0.3125,0.125,0.0,0.0,0.0,0.1875,0.125,0.125,0.0625,0.125,0.0625,0.0,0.5625,0.0,0.0625,0.125,0.0,0.0625,0.0625,0.0625,0.0,0.125,1.0,1.4375,0.125,0.375,0.125,0.3125,0.0625,0.0625,0.375,0.0625,0.0,0.0625,0.125,0.25,0.0,4.75,4.75,0.375,0.125,0.0625,0.0,0.0,1.4375,0.125,1.0625,0.0625,0.125,0.0,0.0,0.0625,0.0625,0.0,0.125,1.1875,0.0625,0.125,0.1875,0.5625,1.8125,0.0,0.375,0.1875,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.0,0.1875,0.625,0.1875,1.0,1.1875,5.125,0.0,3.0625,0.0,0.0625,0.0625,0.0625,0.0625
19,4.511999999999999,19.552313641868576,11.176670736404466,0.875,0.125,0.3125,0.0,0.0,0.3125,0.375,0.375,0.0,2.8125,0.5625,0.0,3.9375,0.0625,0.0,0.125,0.0,0.8125,1.25,0.125,0.5625,0.0625,0.125,0.125,0.0,0.0625,0.6875,0.0625,0.125,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,4.25,0.0625,0.0,0.125,1.25,3.375,0.6875,0.0625,0.0,0.1875,0.0625,0.0625,0.0,0.0,0.125,0.0625,0.0625,0.0625,0.125,0.375,0.1875,0.0625,0.125,0.0,0.5,0.0,0.5625,0.25,0.3125,0.1875,1.4375,0.1875,0.0625,0.1875,0.0,3.8125,0.1875,0.0625,0.0,0.0625,0.1875,0.0625,0.0625,0.0625,0.125,0.3125,0.125,0.0,0.0,0.0,0.0,0.1875,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.25,0.0625,1.125,0.875,0.25,0.0625,0.0,0.125,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.3125,0.0,7.6875,4.3125,0.1875,0.0625,0.1875,0.0,0.0,0.75,0.0625,0.9375,0.0625,0.0625,0.0,0.0625,0.0625,0.125,0.125,0.0625,1.875,0.125,0.0625,0.1875,0.375,14.6875,0.375,0.1875,0.125,0.0625,0.0625,0.0625,0.8125,0.0,0.0,0.0625,0.0,0.0625,0.125,0.1875,0.4375,1.375,0.125,0.5625,0.0,0.5625,0.0625,0.0625,0.0,0.0625,0.0625
20,4.5280000000000005,14.542636667743572,10.117474054822182,0.6875,0.0625,0.3125,0.125,0.0625,1.3125,0.375,0.4375,0.125,2.1875,0.125,0.0625,0.125,0.3125,0.125,0.1875,0.0,0.6875,0.3125,0.0,0.4375,0.0,0.125,0.0625,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0,0.0,0.0,0.0625,0.0625,0.0625,2.75,0.0625,0.0625,0.0625,0.125,0.0,0.0625,0.0625,0.0625,0.25,0.0,0.0,0.125,0.0625,0.125,0.125,0.0625,0.25,0.0625,2.75,0.0625,0.0,0.125,0.0625,0.25,0.0625,0.4375,0.125,0.0625,0.125,1.9375,0.0625,0.0,0.0625,0.125,4.9375,0.0,0.0,0.0625,0.375,0.125,0.0,0.0625,0.0625,0.1875,0.1875,0.0625,0.0,0.0,0.0,0.0625,0.4375,0.0625,0.0625,0.25,0.125,0.0,0.0,0.0625,0.25,0.0,0.0625,1.625,0.0625,0.3125,0.125,0.0625,0.0,0.0,0.0625,0.0,0.125,0.0625,0.1875,0.4375,0.0625,2.75,3.0,0.125,0.0,0.0,0.0625,0.0,0.25,0.0625,0.4375,0.0625,0.0625,0.0625,0.0,0.0,0.4375,0.125,0.125,0.5625,0.125,0.0,0.0625,0.0625,10.125,0.5,0.3125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.125,0.0,0.25,0.125,0.125,1.875,0.5,4.6875,0.0,3.0625,0.0625,0.125,0.0625,0.125,0.0625
21,4.6450000000000005,11.498301505004989,8.818791725627722,0.125,0.125,0.1875,0.0625,0.0,0.375,0.6875,0.125,0.0,2.5,0.25,0.0625,0.4375,0.1875,0.0,0.0,0.0625,0.5625,0.0,0.125,0.625,0.0,0.0625,0.125,0.0625,0.0,1.375,0.25,0.125,0.0,0.25,0.0,0.1875,0.0625,0.0,0.0625,0.125,0.5,0.0625,0.0625,0.0,0.25,3.9375,0.75,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.125,0.0,0.0,0.3125,0.0,0.0625,0.8125,0.0,0.1875,0.25,0.0,0.75,0.0625,1.375,0.5,0.125,0.1875,2.75,0.5,0.125,0.125,0.0,0.125,0.125,0.0625,0.0625,0.1875,0.0625,0.0,0.0,0.0625,0.1875,0.1875,0.0,0.125,0.0625,0.0,0.0625,0.1875,0.0625,0.0625,0.125,0.0,0.0625,0.0,0.0625,0.1875,0.0,0.4375,1.0,0.0625,0.6875,0.0,0.0625,0.125,0.0,0.375,0.0625,0.0625,0.0625,0.0625,0.3125,0.0625,8.1875,1.6875,0.25,0.1875,0.1875,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.25,0.0625,0.0,0.0625,0.125,0.4375,0.0625,0.9375,0.0625,0.0625,0.0625,0.4375,3.5,0.8125,0.125,0.125,0.125,0.0,0.125,1.125,0.0,0.0,0.0,0.0625,0.0,0.1875,0.125,0.125,1.6875,0.625,1.1875,0.0625,1.25,0.0625,0.25,0.0625,0.1875,0.0
22,4.72,10.61322877356368,8.441897002451523,0.75,0.0,0.0,0.0,0.0625,0.5625,0.375,0.875,0.1875,1.0625,0.75,0.0625,2.1875,0.1875,0.0625,0.1875,0.0625,0.9375,0.4375,0.0,1.75,0.0625,0.125,0.25,0.0,0.0625,0.25,0.0625,0.125,0.0,0.125,0.0,0.1875,0.0,0.0,0.0,0.0625,2.3125,0.0,0.0,0.125,0.3125,1.125,0.375,0.0,0.0625,0.0,0.0,0.0,0.25,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.5,0.0625,0.4375,0.0,0.0,0.625,0.125,0.25,0.5625,0.1875,0.0,1.3125,0.3125,0.0625,0.0625,0.0,0.3125,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.3125,0.125,0.0625,0.0625,0.0625,0.0,0.0625,0.6875,0.1875,0.0,0.125,0.0625,0.0,0.125,0.0625,0.1875,0.0625,0.375,0.8125,0.125,0.1875,0.0625,0.0625,0.0625,0.0625,0.625,0.0625,0.0,0.0625,0.0625,0.1875,0.0,2.5625,5.875,0.5625,0.0625,0.0625,0.0625,0.0,0.375,0.0,0.5625,0.0,0.125,0.0625,0.0625,0.0625,0.6875,0.0,0.125,2.125,0.0625,0.0,0.0625,1.5,5.6875,0.5625,0.0,0.0625,0.0625,0.0625,0.0625,1.3125,0.0,0.0,0.0,0.0625,0.0625,0.4375,0.5625,0.0625,0.5625,0.4375,0.1875,0.0625,1.75,0.0,0.0625,0.0625,0.125,0.0625
23,4.795,10.727811403077515,7.125548224522798,1.25,0.0,0.125,0.0,0.125,0.875,0.9375,0.3125,0.0625,1.625,0.375,0.0,0.6875,0.0625,0.125,0.0625,0.0625,1.6875,0.25,0.0625,2.5625,0.1875,0.25,0.1875,0.0,0.0625,0.5,0.0625,0.0625,0.0625,0.125,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.375,0.0,0.0625,0.0,1.25,1.5625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.1875,0.0625,0.0625,0.0,0.375,0.125,0.0,0.1875,0.125,0.0625,0.4375,0.125,1.0625,0.0625,0.625,0.0625,0.3125,0.125,0.375,0.4375,0.0625,0.0625,0.0625,0.3125,0.0,0.0,0.0625,0.1875,0.0,0.0,0.0625,0.0625,0.25,0.125,0.0625,0.125,0.0625,0.125,0.0625,0.5625,0.0,0.0,0.0,0.125,0.0625,0.1875,0.0,0.1875,0.125,1.25,1.4375,0.0625,0.5,0.0,0.125,0.0,0.0,0.375,0.0625,0.0625,0.125,0.0,0.0625,0.0,3.9375,2.875,0.3125,0.0,0.0,0.0625,0.0625,0.125,0.125,0.3125,0.0625,0.375,0.0625,0.0,0.0,0.0625,0.0625,0.0625,0.3125,0.25,0.3125,0.0625,0.5625,6.875,0.5,0.125,0.125,0.0,0.0,0.0625,0.5625,0.0,0.0625,0.0,0.0,0.0,0.375,0.125,0.1875,1.75,0.1875,3.3125,0.0625,0.5,0.0625,0.25,0.0,0.0,0.0625
24,4.8020000000000005,10.89455856150216,9.055600822143166,0.125,0.0625,0.0625,0.0625,0.0625,0.25,0.5,0.5,0.0625,1.3125,0.25,0.0,0.375,0.3125,0.0625,0.25,0.0625,1.25,0.0,0.125,1.9375,0.0625,0.0,0.125,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.125,0.0,0.0625,0.0,0.0,3.0,0.0,0.0625,0.3125,1.0625,0.125,0.4375,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.0,0.125,0.0,0.125,0.0625,0.0625,0.5,0.125,0.125,0.0625,0.0,0.9375,0.0625,0.4375,0.125,0.4375,0.125,0.0625,0.5625,0.125,0.0625,0.0,1.5,0.125,0.0625,0.0,0.4375,0.0625,0.0625,0.125,0.0625,0.3125,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.125,0.0625,0.0,0.125,0.0625,0.0,0.125,0.0625,0.0625,0.0,0.5,0.6875,0.0,0.0,0.0625,0.0625,0.0625,0.0625,1.0,0.0625,0.0625,0.1875,0.0625,0.75,0.0,7.0,2.5,0.125,0.0,0.125,0.0625,0.0625,0.5625,0.0,0.125,0.125,0.125,0.0625,0.0625,0.0,0.0625,0.125,0.1875,1.8125,0.1875,0.0,0.125,0.875,4.875,0.5625,0.625,0.0,0.0625,0.0625,0.125,2.0,0.0625,0.0625,0.0625,0.0,0.0,0.875,0.9375,0.0,0.8125,0.1875,1.1875,0.0625,1.0,0.0,0.25,0.0625,0.0625,0.125
25,4.803999999999999,14.015894994612367,7.78871378983719,1.375,0.0625,0.125,0.125,0.0625,1.25,1.0625,0.625,0.0625,0.25,0.25,0.125,0.5625,0.0,0.125,0.375,0.0,0.9375,0.75,0.0625,1.625,0.1875,0.3125,0.25,0.0625,0.0625,0.25,0.0625,0.125,0.0625,0.1875,0.0625,0.0,0.0,0.0625,0.0625,0.125,3.25,0.0,0.0625,0.0625,2.75,3.375,0.25,0.0,0.0,0.125,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.0625,0.0,0.125,0.125,0.0625,0.5,0.0625,0.875,0.0,0.25,0.0625,0.5625,0.0,0.375,0.5,0.0,0.0625,0.0,0.75,0.125,0.125,0.0625,0.0,0.0,0.0625,0.1875,0.0625,0.1875,0.1875,0.1875,0.125,0.0625,0.0,0.0625,0.625,0.1875,0.0,0.0625,0.0625,0.0,0.125,0.125,0.0625,0.0625,0.625,0.5625,0.0625,0.375,0.125,0.0,0.0625,0.0,0.4375,0.0625,0.25,0.0625,0.125,0.3125,0.0625,2.1875,0.25,0.125,0.125,0.125,0.0,0.0,1.1875,0.0625,0.875,0.0625,0.125,0.0625,0.0,0.0,0.0625,0.1875,0.0625,2.1875,0.1875,0.125,0.0,0.0,11.5,0.5,0.0625,0.0625,0.125,0.0625,0.125,0.5,0.0625,0.0,0.0,0.0,0.0625,0.3125,0.75,0.375,2.5625,0.125,0.25,0.0,0.1875,0.0625,0.1875,0.0,0.3125,0.0625
